Bact,Time,log10_thresh,TP,FP,FN,TN,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J,Product,Test
AF 6,24 Hours,2.7,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,2.8,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,2.9,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,3,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,3.1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,3.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,3.3,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,3.4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 6,24 Hours,3.5,4,0,1,1,0.8,1,1,0.5,0.8333333333333334,0.8333333333333334,0.888888888888889,0.8,0.6324555320336759,0.8,UHT Milk,Charm
AF 6,24 Hours,3.6,1,0,4,1,0.2,1,1,0.2,0.8333333333333334,0.3333333333333333,0.33333333333333337,0.2,0.2,0.19999999999999996,UHT Milk,Charm
AF 6,24 Hours,3.7,1,0,4,1,0.2,1,1,0.2,0.8333333333333334,0.3333333333333333,0.33333333333333337,0.2,0.2,0.19999999999999996,UHT Milk,Charm
AF 6,24 Hours,3.8,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 6,24 Hours,3.9,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 6,24 Hours,4,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 6,24 Hours,4.1000000000000005,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 6,24 Hours,4.2,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 6,24 Hours,4.3,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
