Product,Test,Time,log10_thresh,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J
Med Beverage,AttuneDilut,24 Hours,6.9,0.25,1,1,0.3958,0.8125,0.3958,1,0.25,1,0.25
Med Beverage,AttuneDilut,24 Hours,7,0.225,1,1,0.3333,0.8125,0.375,0.9444,0.225,0.8162,0.225
Med Beverage,AttuneDilut,24 Hours,7.1,0.2,1,1,0.3125,0.8125,0.3542,0.875,0.2,0.7236,0.2
Med Beverage,AttuneDilut,24 Hours,7.2,0.175,1,1,0.3021,0.8125,0.3333,0.7857,0.175,0.6581,0.175
Med Beverage,AttuneDilut,24 Hours,7.3,0.125,1,1,0.2917,0.8125,0.2917,1,0.125,1,0.125
Med Beverage,AttuneDilut,24 Hours,7.4,0.125,1,1,0.2917,0.8125,0.2917,1,0.125,1,0.125
Med Beverage,AttuneDilut,24 Hours,7.5,0.125,1,1,0.2917,0.8125,0.2917,1,0.125,1,0.125
Med Beverage,AttuneDilut,24 Hours,7.6,0.075,1,1,0.2083,0.8125,0.25,0.75,0.075,0.4472,0.075
Med Beverage,AttuneDilut,24 Hours,7.7,0,1,NA,0.1875,0.8125,0.1875,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,-0.4,1,0,0.7708,NA,0.7708,0.7708,0.858,0.7708,NA,0
Med Beverage,AttuneDilut,48 Hours,-0.3,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,-0.2,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,-0.1,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.1,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.2,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.3,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.4,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.5,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.6,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.7,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.8,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,0.9,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.1,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.2,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.3,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.4,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.5,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.6,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.7,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.8,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,1.9,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.1,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.2,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.3,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.4,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.5,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.6,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.7,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.8,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,2.9,0.975,0.5312,0.8583,0.8333,0.7708,0.8542,0.8987,0.8417,0.686,0.5062
Med Beverage,AttuneDilut,48 Hours,3,0.95,0.7812,0.9042,0.9048,0.7708,0.875,0.9038,0.8542,0.8233,0.7312
Med Beverage,AttuneDilut,48 Hours,3.1,0.95,0.7812,0.9042,0.9048,0.7708,0.875,0.9038,0.8542,0.8233,0.7312
Med Beverage,AttuneDilut,48 Hours,3.2,0.95,0.7812,0.9042,0.9048,0.7708,0.875,0.9038,0.8542,0.8233,0.7312
Med Beverage,AttuneDilut,48 Hours,3.3,0.95,0.7812,0.9042,0.9048,0.7708,0.875,0.9038,0.8542,0.8233,0.7312
Med Beverage,AttuneDilut,48 Hours,3.4,0.925,0.7812,0.9042,0.8929,0.7708,0.8542,0.8815,0.8292,0.8046,0.7062
Med Beverage,AttuneDilut,48 Hours,3.5,0.925,0.7812,0.9042,0.8929,0.7708,0.8542,0.8815,0.8292,0.8046,0.7062
Med Beverage,AttuneDilut,48 Hours,3.6,0.925,0.7812,0.9042,0.8929,0.7708,0.8542,0.8815,0.8292,0.8046,0.7062
Med Beverage,AttuneDilut,48 Hours,3.7,0.875,0.7812,0.8905,0.881,0.7708,0.8125,0.9258,0.7792,0.886,0.6562
Med Beverage,AttuneDilut,48 Hours,3.8,0.875,0.7812,0.8905,0.881,0.7708,0.8125,0.9258,0.7792,0.886,0.6562
Med Beverage,AttuneDilut,48 Hours,3.9,0.875,0.7812,0.8905,0.881,0.7708,0.8125,0.9258,0.7792,0.886,0.6562
Med Beverage,AttuneDilut,48 Hours,4,0.875,0.9062,0.9143,0.8958,0.7708,0.8333,0.9388,0.8,0.9023,0.7812
Med Beverage,AttuneDilut,48 Hours,4.1,0.875,0.9062,0.9143,0.8958,0.7708,0.8333,0.9388,0.8,0.9023,0.7812
Med Beverage,AttuneDilut,48 Hours,4.2,0.85,0.9062,0.9143,0.8333,0.7708,0.8125,0.9229,0.775,0.8498,0.7562
Med Beverage,AttuneDilut,48 Hours,4.3,0.825,0.9062,0.9143,0.8125,0.7708,0.7917,0.9031,0.75,0.8233,0.7312
Med Beverage,AttuneDilut,48 Hours,4.4,0.8,0.9062,0.9143,0.8021,0.7708,0.7708,0.8776,0.725,0.8046,0.7062
Med Beverage,AttuneDilut,48 Hours,4.5,0.75,0.9062,0.9143,0.7333,0.7708,0.7292,0.8277,0.675,0.7355,0.6562
Med Beverage,AttuneDilut,48 Hours,4.6,0.75,0.9062,0.9143,0.7333,0.7708,0.7292,0.8277,0.675,0.7355,0.6562
Med Beverage,AttuneDilut,48 Hours,4.7,0.725,0.9062,0.9143,0.7125,0.7708,0.7083,0.8078,0.65,0.7091,0.6312
Med Beverage,AttuneDilut,48 Hours,4.8,0.675,0.9062,0.9143,0.6396,0.7708,0.6667,0.7664,0.6,0.6378,0.5812
Med Beverage,AttuneDilut,48 Hours,4.9,0.6,0.9062,0.9143,0.6021,0.7708,0.6042,0.6871,0.525,0.5761,0.5062
Med Beverage,AttuneDilut,48 Hours,5,0.475,0.9062,0.88,0.5042,0.7708,0.5,0.731,0.4,0.5927,0.3812
Med Beverage,AttuneDilut,48 Hours,5.1,0.45,0.9375,0.875,0.5,0.7708,0.5,0.8542,0.3875,0.7368,0.3875
Med Beverage,AttuneDilut,48 Hours,5.2,0.425,0.9688,0.9167,0.4896,0.7708,0.5,0.8429,0.3833,0.7558,0.3938
Med Beverage,AttuneDilut,48 Hours,5.3,0.425,0.9688,0.9167,0.4896,0.7708,0.5,0.8429,0.3833,0.7558,0.3938
Med Beverage,AttuneDilut,48 Hours,5.4,0.4,0.9688,0.9167,0.4833,0.7708,0.4792,0.7833,0.3583,0.7268,0.3688
Med Beverage,AttuneDilut,48 Hours,5.5,0.4,0.9688,0.9167,0.4833,0.7708,0.4792,0.7833,0.3583,0.7268,0.3688
Med Beverage,AttuneDilut,48 Hours,5.6,0.25,0.9688,0.6667,0.4292,0.7708,0.4167,1,0.25,0.5613,0.2188
Med Beverage,AttuneDilut,48 Hours,5.7,0.25,0.9688,0.6667,0.4292,0.7708,0.4167,1,0.25,0.5613,0.2188
Med Beverage,AttuneDilut,48 Hours,5.8,0.25,1,1,0.4375,0.7708,0.4375,1,0.25,1,0.25
Med Beverage,AttuneDilut,48 Hours,5.9,0.25,1,1,0.4375,0.7708,0.4375,1,0.25,1,0.25
Med Beverage,AttuneDilut,48 Hours,6,0.25,1,1,0.4375,0.7708,0.4375,1,0.25,1,0.25
Med Beverage,AttuneDilut,48 Hours,6.1,0.25,1,1,0.4375,0.7708,0.4375,1,0.25,1,0.25
Med Beverage,AttuneDilut,48 Hours,6.2,0.25,1,1,0.4375,0.7708,0.4375,1,0.25,1,0.25
Med Beverage,AttuneDilut,48 Hours,6.3,0.225,1,1,0.375,0.7708,0.4167,0.9444,0.225,0.8162,0.225
Med Beverage,AttuneDilut,48 Hours,6.4,0.225,1,1,0.375,0.7708,0.4167,0.9444,0.225,0.8162,0.225
Med Beverage,AttuneDilut,48 Hours,6.5,0.175,1,1,0.2917,0.7708,0.375,0.8194,0.175,0.5398,0.175
Med Beverage,AttuneDilut,48 Hours,6.6,0.1,1,1,0.25,0.7708,0.3125,0.5714,0.1,0.3162,0.1
Med Beverage,AttuneDilut,48 Hours,6.7,0.025,1,1,0.2333,0.7708,0.25,0.3333,0.025,0.2,0.025
Med Beverage,AttuneDilut,48 Hours,6.8,0.025,1,1,0.2333,0.7708,0.25,0.3333,0.025,0.2,0.025
Med Beverage,AttuneDilut,48 Hours,6.9,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7.1,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7.2,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7.3,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7.4,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7.5,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7.6,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
Med Beverage,AttuneDilut,48 Hours,7.7,0,1,NA,0.2292,0.7708,0.2292,NA,0,NA,0
