Bact,Time,log10_thresh,TP,FP,FN,TN,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J,Product,Test
Geo 2,72 Hours,6.7,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,6.8,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,6.9,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.1,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.2,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.3,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.4,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.5,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.6,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.699999999999999,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 2,72 Hours,7.8,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,-0.4,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,-0.30000000000000004,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,-0.2,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,-0.09999999999999998,4,2,0,0,1,0,0.6666666666666666,NA,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,NA,0,Whipping Cream,AttuneDilut
