Product,Test,Time,log10_thresh,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J
Cream,AttuneDilut,6 Hours,5.8,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,5.9,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.1,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.2,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.3,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.4,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.5,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.6,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.7,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.8,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,6.9,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7.1,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7.2,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7.3,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7.4,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7.5,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7.6,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,6 Hours,7.7,0,1,NA,0.4167,0.5833,0.4167,NA,0,NA,0
Cream,AttuneDilut,12 Hours,3,1,0,0.7083,NA,0.7083,0.7083,0.8935,0.7083,NA,0
Cream,AttuneDilut,12 Hours,3.1,1,0,0.7083,NA,0.7083,0.7083,0.8935,0.7083,NA,0
Cream,AttuneDilut,12 Hours,3.2,1,0,0.7083,NA,0.7083,0.7083,0.8935,0.7083,NA,0
Cream,AttuneDilut,12 Hours,3.3,1,0,0.7083,NA,0.7083,0.7083,0.8935,0.7083,NA,0
Cream,AttuneDilut,12 Hours,3.4,1,0,0.7083,NA,0.7083,0.7083,0.8935,0.7083,NA,0
Cream,AttuneDilut,12 Hours,3.5,1,0,0.7083,NA,0.7083,0.7083,0.8935,0.7083,NA,0
Cream,AttuneDilut,12 Hours,3.6,1,0,0.7083,NA,0.7083,0.7083,0.8935,0.7083,NA,0
Cream,AttuneDilut,12 Hours,3.7,1,0.25,0.75,1,0.7083,0.75,0.9195,0.75,1,0.2857
Cream,AttuneDilut,12 Hours,3.8,1,0.25,0.75,1,0.7083,0.75,0.9195,0.75,1,0.2857
Cream,AttuneDilut,12 Hours,3.9,1,0.25,0.75,1,0.7083,0.75,0.9195,0.75,1,0.2857
Cream,AttuneDilut,12 Hours,4,0.9643,0.25,0.7417,0.6667,0.7083,0.7292,0.9004,0.7292,0.5613,0.25
Cream,AttuneDilut,12 Hours,4.1,0.9357,0.25,0.7375,0.5,0.7083,0.7083,0.8848,0.7083,0.3709,0.2214
Cream,AttuneDilut,12 Hours,4.2,0.9357,0.3958,0.7583,0.6667,0.7083,0.75,0.8978,0.7292,0.4968,0.3643
Cream,AttuneDilut,12 Hours,4.3,0.9,0.7292,0.8125,0.8333,0.7083,0.8125,0.9099,0.7542,0.7721,0.6857
Cream,AttuneDilut,12 Hours,4.4,0.7571,0.8333,0.85,0.5938,0.7083,0.7708,0.8308,0.6458,0.5544,0.6143
Cream,AttuneDilut,12 Hours,4.5,0.6071,0.9792,0.875,0.5188,0.7083,0.7083,0.73,0.5312,0.5152,0.6071
Cream,AttuneDilut,12 Hours,4.6,0.5214,1,1,0.4354,0.7083,0.6667,0.6632,0.5214,0.4253,0.5214
Cream,AttuneDilut,12 Hours,4.7,0.2643,1,1,0.3604,0.7083,0.4792,0.5054,0.2643,0.333,0.2643
Cream,AttuneDilut,12 Hours,4.8,0.0643,1,1,0.3042,0.7083,0.3333,0.3667,0.0643,0.2581,0.0643
Cream,AttuneDilut,12 Hours,4.9,0.0643,1,1,0.3042,0.7083,0.3333,0.3667,0.0643,0.2581,0.0643
Cream,AttuneDilut,12 Hours,5,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.1,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.2,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.3,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.4,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.5,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.6,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.7,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.8,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,5.9,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.1,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.2,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.3,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.4,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.5,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.6,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.7,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.8,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,6.9,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7.1,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7.2,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7.3,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7.4,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7.5,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7.6,0.0357,1,1,0.3,0.7083,0.3125,0.4,0.0357,0.3162,0.0357
Cream,AttuneDilut,12 Hours,7.7,0,1,NA,0.2917,0.7083,0.2917,NA,0,NA,0
